sales,quantity,profit,label
99.6,1,36.852,0
32.4,5,15.552,0
13.96,2,6.7008,0
155.82,3,63.8862,0
124.95,5,2.499,0
601.65,5,156.429,1
22.74,3,8.8686,0
1267.53,3,316.8825,1
1379.92,8,648.5624,1
6.207999999999999,2,2.1728,0
11.808,2,4.2804,0
15.552,3,5.4432,0
63.312,3,20.5764,0
15.588,2,-9.8724,0
177.2,5,83.28399999999999,0
197.97,3,57.4113,0
854.94,3,213.735,1
124.11,9,52.1262,0
14.4,5,7.056,0
15.696,3,5.1012,0
2.628,2,-1.9272,0
14.427,3,-10.5798,0
86.62,2,8.662,0
36.624,3,13.734000000000002,0
23.968000000000004,7,2.6964,0
28.728,3,1.7955,0
697.16,4,146.4036,1
31.86,2,11.151,0
722.352,3,90.294,1
8.84,5,2.9835,0
58.464,9,-146.16,0
254.604,14,-18.186,0
1363.96,5,85.2475,1
102.36,3,-3.8385,0
1113.504,12,125.2692,1
99.99,1,37.9962,0
168.46400000000003,2,-29.4812,0
6.72,2,2.436,0
282.888,9,56.5776,0
11.16,2,4.3524,0
108.4,2,22.764,0
82.344,3,27.7911,0
9.088,4,3.2944,0
19.936,4,7.2268,0
65.568,2,22.9488,0
4.416,3,1.6008,0
107.772,2,-29.2524,0
45.216,3,4.5216,0
10.415999999999999,7,-2.2134,0
7.872000000000001,3,1.2792,0
118.78200000000001,3,-27.7158,0
1.4480000000000002,1,0.2353,0
55.47,5,-46.225,0
194.84799999999998,4,12.177999999999999,0
1.744,1,-0.3488,0
25.176,4,-18.4624,0
19.46,7,5.0596,0
29.471999999999998,3,9.9468,0
8.64,2,3.0239999999999996,0
6.27,5,-4.598,0
4.368,7,-3.3488,0
31.984,2,1.999,0
40.88,7,10.6288,0
119.96,2,33.5888,0
31.44,3,8.4888,0
6.88,1,2.322,0
19.92,4,9.3624,0
1106.91,9,121.7601,1
836.592,8,-264.9208,1
26.38,1,12.1348,0
362.92,2,105.2468,0
4899.93,7,2400.9657,2
6.48,1,3.1104,0
71.976,3,7.1976,0
3.15,1,1.5119999999999998,0
31.984,2,1.999,0
71.984,2,25.1944,0
120.15,9,33.641999999999996,0
219.18400000000003,2,19.1786,0
28.9,5,14.161,0
355.96,2,103.2284,0
348.208,7,30.4682,0
35.784,7,-28.6272,0
447.84,5,11.196,0
7.04,4,2.0416,0
8.73,3,4.1031,0
29.29,1,9.6657,0
8.64,3,2.5056,0
2.694,3,-4.7145,0
2.9339999999999997,3,-4.9878,0
22.92,3,11.2308,0
100.704,6,-16.3644,0
2.3280000000000003,2,-0.7566,0
10.78,5,-17.248,0
58.368,12,21.888,0
40.968,3,13.8267,0
71.96,5,25.186,0
10.368,2,3.6288,0
1.192,2,-2.0264,0
46.672,2,16.3352,0
119.833,1,-12.6882,0
119.98,2,57.5904,0
6.3,2,3.0239999999999996,0
279.9,5,137.151,0
619.95,5,111.59100000000001,1
4.36,2,2.0492,0
15.28,2,7.4872,0
699.93,7,181.9818,1
22.96,7,6.6584,0
38.6,4,11.58,0
6.63,3,1.7901,0
23.34,3,10.9698,0
1067.94,3,224.2674,1
10.16,1,2.6416,0
101.88,6,50.94,0
343.92,4,75.6624,0
40.99,1,20.0851,0
63.9,5,28.755,0
19.44,3,9.3312,0
124.60799999999999,4,-23.364,0
7.56,3,2.6460000000000004,0
85.22399999999999,3,7.4571,0
287.52,8,129.384,0
37.68,2,10.5504,0
19.98,2,8.991,0
20.58,7,5.5566,0
17.38,2,8.69,0
204.6,2,53.196000000000005,0
8.72,4,2.8776,0
6.48,1,3.1104,0
686.32,2,223.054,1
62.18,1,16.7886,0
644.076,2,107.346,1
5.84,2,2.628,0
12.76,2,5.8696,0
10.95,1,0.43799999999999994,0
599.98,2,209.993,1
8.352,6,1.2528,0
3.64,2,1.6380000000000001,0
159.768,7,53.9217,0
122.48,2,0.0,0
2244.48,7,493.7856,1
62.31,3,29.2857,0
455.1,2,100.12200000000001,0
195.18400000000003,1,19.5184,0
362.94,3,90.735,0
11.54,2,5.77,0
53.94,3,15.6426,0
9.99,1,4.5954,0
125.76,3,40.872,0
25.32,5,9.1785,0
46.8,4,21.06,0
447.93,9,49.2723,0
109.48,2,33.9388,0
272.94,3,0.0,0
19.44,3,9.3312,0
31.92,4,8.2992,0
22.38,2,10.7424,0
16.52,5,5.5755,0
5.176,4,-7.763999999999999,0
50.111999999999995,6,16.2864,0
27.93,3,8.0997,0
11.56,4,5.4332,0
172.5,2,51.75,0
179.97,3,44.9925,0
258.69599999999997,3,64.67399999999999,0
1322.93,7,357.1911,1
3.76,2,1.0904,0
21.744,1,7.3386,0
7.92,5,0.693,0
12.095999999999998,7,4.2336,0
485.88,6,9.7176,0
25.92,4,12.4416,0
197.58,2,53.3466,0
81.92,4,22.1184,0
889.5360000000001,8,66.7152,1
892.2239999999999,3,89.2224,1
223.92,4,109.7208,0
23.12,4,11.3288,0
15.552,3,5.4432,0
15.712,4,2.5532,0
24.671999999999997,2,2.1588,0
55.968,1,-2.0988,0
431.92800000000005,9,64.7892,0
95.984,4,-4.1136,0
1088.792,4,-1850.9464,1
544.008,3,40.8006,0
1.8719999999999999,3,-1.4352,0
854.352,3,10.6794,1
593.568,2,0.0,1
338.04,3,-33.804,0
271.96,5,16.9975,0
11.21,1,3.363,0
9.144,3,3.2004,0
14.07,7,6.8943,0
41.86,7,10.465,0
8.544,2,2.8836,0
579.136,4,21.7176,1
141.372,2,-48.4704,0
3.036,2,-2.3276,0
4.503,1,-3.6024,0
4.672,1,1.5768,0
95.88,3,28.764,0
17.024,2,1.7024,0
258.69599999999997,3,64.67399999999999,0
1931.9579999999999,7,-386.3916,1
249.75,9,44.955,0
255.93599999999998,8,28.7928,0
113.79,3,20.4822,0
78.15,1,34.385999999999996,0
1.7280000000000002,1,0.6048,0
40.56,4,19.8744,0
182.94,3,3.6588,0
193.86,2,11.6316,0
15.28,2,7.4872,0
8.73,1,2.9682,0
5.68,2,1.7608,0
2.78,2,0.7228,0
79.96,2,35.982,0
839.988,2,69.999,1
47.952,3,13.7862,0
37.425,5,-29.94,0
63.968,2,0.0,0
165.048,3,41.262,0
12.35,1,5.434,0
40.97,1,10.6522,0
22.96,2,10.7912,0
22.0,4,5.5,0
398.352,3,124.485,0
8.72,4,3.5752,0
48.69,9,23.8581,0
764.688,6,95.586,1
3610.848,12,135.4068,2
254.9745,3,11.9988,0
38.82,6,17.469,0
1141.938,9,139.5702,1
1704.56,13,511.36800000000005,1
3.2,2,1.376,0
1099.96,4,285.9896,1
5.247999999999999,2,0.5904,0
35.91,3,-8.379,0
6.696000000000001,1,0.5022,0
43.872,2,11.5164,0
27.881999999999998,3,-20.4468,0
540.048,3,-47.2542,0
255.68,8,76.704,0
863.88,3,107.985,1
17.616,4,-14.0928,0
17.472,3,6.3336,0
69.9,2,18.873,0
41.85,5,10.880999999999998,0
6.57,3,1.7739,0
142.86,1,41.4294,0
292.272,6,18.267,0
29.328000000000003,3,3.6660000000000004,0
12.48,2,5.6160000000000005,0
102.336,4,-12.792,0
48.792,3,-126.8592,0
44.848,8,-67.27199999999999,0
10.368,2,3.6288,0
388.43,5,-88.78399999999999,0
14.352,3,5.2026,0
63.992,1,-7.1991,0
86.352,3,5.397,0
32.97,3,12.8583,0
83.88,4,30.1968,0
278.4,3,80.736,0
15.12,3,4.914,0
17.43,1,-13.363,0
251.64,3,88.074,0
2.772,7,-4.851,0
14.9,5,1.043,0
15.48,3,4.4892,0
39.88,2,11.1664,0
12.192,4,4.1148,0
20.82,3,7.4952,0
13.216,4,4.4604,0
32.4,5,15.552,0
32.94,3,9.2232,0
114.2,5,52.532,0
3.08,1,1.4784,0
845.7280000000001,13,84.5728,1
13.904000000000002,2,4.5188,0
20.72,2,6.475,0
114.95,5,2.299,0
26.96,2,7.0096,0
572.76,6,166.1004,1
286.38,3,83.0502,0
61.96,2,4.3372,0
23.99,1,5.5177,0
287.97,3,77.7519,0
419.944,7,52.493,0
46.76,7,22.4448,0
17.712,3,6.4206,0
21.78,2,5.6628,0
161.94,3,9.7164,0
161.56799999999998,2,-8.0784,0
3.69,1,1.7343,0
122.12,4,56.1752,0
155.372,2,-13.3176,0
38.88,6,18.6624,0
183.84,8,62.5056,0
579.3,5,28.965,1
14.2,1,3.3725,0
575.92,2,71.99,1
5.184,6,-3.6288,0
5.229,3,-4.1832,0
285.552,2,35.694,0
72.8,5,19.656,0
10.815999999999999,4,3.5152,0
46.26,3,12.4902,0
17.46,6,-30.555,0
51.071999999999996,6,5.1072,0
11.34,1,5.5566,0
87.92,4,26.375999999999998,0
37.05,3,16.302,0
2.97,1,-0.6435,0
27.44,2,2.401,0
1.08,3,-1.7280000000000002,0
7.96,2,-13.93,0
140.736,8,52.776,0
552.56,4,0.0,0
25.11,3,6.5286,0
29.78,2,8.0406,0
677.58,3,176.1708,1
75.04,8,36.0192,0
695.7,2,-27.828000000000003,1
15.66,5,-12.527999999999999,0
28.854,6,-21.1596,0
47.82,3,14.345999999999998,0
13.05,5,6.002999999999999,0
93.78,2,36.5742,0
47.18,7,23.59,0
19.68,6,5.7072,0
53.4,10,25.098000000000003,0
35.88,6,17.2224,0
258.279,3,-70.1043,0
31.4,2,7.85,0
183.96,5,20.6955,0
17.61,3,8.4528,0
300.904,1,11.2839,0
220.77599999999998,3,-44.1552,0
281.42400000000004,11,-35.178000000000004,0
79.14,3,36.4044,0
1.9880000000000002,1,-1.4413,0
145.56799999999998,2,0.0,0
123.256,7,9.2442,0
23.68,4,7.4,0
309.57599999999996,4,-56.7556,0
38.388000000000005,14,-25.592,0
95.994,2,-63.996,0
239.952,6,-35.9928,0
201.584,2,15.1188,0
899.1360000000001,4,-146.1096,1
145.9,5,62.736999999999995,0
590.058,7,-786.7439999999999,0
14.04,3,1.5795,0
49.08,3,4.908,0
29.6,2,14.8,0
17.088,4,5.5536,0
912.75,5,118.6575,1
1089.75,3,305.13,1
447.84,8,219.4416,0
16.4,5,4.263999999999999,0
399.96,5,34.9965,0
158.9,5,7.945,0
13.184000000000001,1,4.7792,0
83.95200000000001,3,-90.2484,0
80.98,1,1.6196,0
348.84,9,170.9316,0
9.45,5,0.18899999999999997,0
18.84,3,7.1592,0
239.98,2,52.7956,0
167.96,2,78.9412,0
104.85,3,28.3095,0
484.83,3,126.0558,0
122.97,3,60.2553,0
154.44,3,1.5444,0
342.37,7,160.9139,0
9.552,3,1.5522,0
652.45,5,-430.61699999999996,1
66.645,3,-42.6528,0
17.215999999999998,4,6.0256,0
11.56,2,5.6644,0
88.4,4,11.492,0
6.48,1,3.1104,0
21.8,2,6.104,0
251.79,3,118.3413,0
205.176,2,-58.1332,0
419.4,5,146.79,0
10.304,1,-2.1896,0
154.764,3,-36.1116,0
116.78399999999999,2,21.897,0
75.48,2,19.6248,0
39.98,2,9.995,0
393.165,3,-204.4458,0
23.68,2,8.88,0
408.006,2,72.5344,0
165.28,4,14.8752,0
334.76800000000003,7,108.7996,0
239.97,3,26.3967,0
37.74,3,12.8316,0
946.3439999999999,7,118.29299999999999,1
151.2,3,32.13,0
4.928,4,-1.4784,0
86.272,4,31.2736,0
72.58800000000001,2,-48.391999999999996,0
60.672,2,14.4096,0
77.031,9,-59.0571,0
119.904,6,-1.4988,0
263.96,5,23.0965,0
363.648,4,-86.3664,0
9.728,2,3.2832,0
14.75,5,7.08,0
29.8,5,9.3125,0
427.42,14,196.6132,0
220.752,8,-40.4712,0
152.76,6,74.8524,0
7.27,1,1.9629,0
1819.86,14,163.7874,1
33.9,5,15.594000000000001,0
31.104,6,10.8864,0
5.247999999999999,2,0.5904,0
263.88,3,42.8805,0
2453.43,5,-350.49,1
29.7,5,13.365,0
39.96,4,17.982,0
36.672,2,11.46,0
13.76,2,6.3296,0
139.424,4,17.428,0
1979.9279999999999,9,148.4946,1
164.736,4,-39.1248,0
470.30199999999996,7,-87.3418,0
47.983999999999995,2,5.997999999999999,0
2.502,3,-1.7514,0
88.75200000000001,3,11.094000000000001,0
2.025,1,-1.35,0
70.98,7,34.7802,0
91.68,3,45.84,0
33.75,5,16.875,0
3040.0,8,1459.2,2
91.2,3,41.952,0
452.94,3,67.941,0
52.2,9,23.49,0
15.936,4,5.1792,0
27.46,2,9.8856,0
55.424,2,19.3984,0
244.00599999999997,2,-31.3722,0
159.984,2,43.9956,0
1024.7160000000001,6,-29.2776,1
3.68,2,1.8032,0
121.376,4,-3.0344,0
95.976,3,-10.7973,0
255.968,4,31.996,0
872.94,3,226.9644,1
41.54,2,19.5238,0
12.96,2,6.2208,0
6.848,2,0.5992,0
8.67,3,4.0749,0
6.688,4,-4.0128,0
17.28,6,5.0112,0
17.712,3,6.4206,0
28.91,7,13.2986,0
52.136,7,5.8653,0
31.968000000000004,4,2.3976,0
25.92,4,12.4416,0
40.46,7,19.8254,0
33.87,3,8.8062,0
9.728,2,1.7024,0
3.424,1,1.07,0
177.0,3,30.09,0
3.76,2,1.3159999999999998,0
1212.848,7,106.1242,1
89.97,3,37.7874,0
42.6,3,16.614,0
5.04,2,1.764,0
62.96,4,28.331999999999997,0
5.88,1,2.8812,0
977.2919999999999,6,173.7408,1
9.64,2,3.6632,0
40.05,3,11.214,0
10.192,7,3.185,0
16.784000000000002,1,-0.2098,0
13.12,5,3.772,0
18.16,5,6.582999999999999,0
16.055999999999997,3,5.8203,0
223.05599999999998,9,69.705,0
540.048,3,-47.2542,0
33.52,2,3.352,0
9.94,2,3.0814,0
6.72,4,3.36,0
1004.9760000000001,6,-175.8708,1
17.88,3,5.5875,0
396.0,4,190.08,0
34.5,3,15.525,0
8.36,2,3.0096,0
385.6,8,111.824,0
35.82,9,11.8206,0
200.06400000000002,3,12.504000000000001,0
21.38,5,-33.139,0
6.744,4,-11.4648,0
63.68600000000001,1,-9.097999999999999,0
1669.6,4,116.87200000000001,1
83.84,2,27.248,0
13.272,3,4.3134,0
21.336,7,7.7343,0
16.52,5,2.065,0
206.112,6,48.9516,0
19.92,5,6.723,0
198.27200000000002,8,61.96,0
247.104,6,-58.6872,0
86.304,6,9.7092,0
4.16,2,0.364,0
11.648,2,3.3488,0
26.18,7,0.5236,0
7.3,2,3.431,0
74.352,3,23.235,0
10.744000000000002,1,0.8058,0
8.376,3,2.7222,0
212.88,6,0.0,0
203.983,2,16.7986,0
40.74,3,0.4074,0
11.67,3,3.0342,0
39.99,1,11.5971,0
16.28,2,6.5120000000000005,0
782.94,3,203.5644,1
242.48,7,116.3904,0
8.32,5,2.2880000000000003,0
10.464,6,1.7004,0
82.896,3,29.0136,0
34.24,4,16.0928,0
1573.4879999999998,7,196.68599999999998,1
335.52,4,117.432,0
23.912,2,-40.6504,0
27.055999999999997,2,2.3674,0
559.992,1,174.9975,1
9.324,6,-24.7086,0
111.96,2,54.8604,0
21.56,7,10.3488,0
124.75,5,57.385,0
5.28,3,1.5312,0
91.96,4,39.5428,0
9.344,1,3.5039999999999996,0
79.36,5,9.92,0
171.96,2,44.7096,0
35.352,9,12.8151,0
18.9,6,9.072000000000001,0
2.78,1,0.7228,0
1044.63,5,-295.9785,1
11.352,3,4.1151,0
354.9,5,17.745,0
453.57599999999996,3,39.6879,0
21.48,3,-0.2685,0
8.783999999999999,4,-13.6152,0
122.97,3,60.2553,0
12.84,3,3.7236,0
603.92,5,-67.941,1
21.84,3,10.4832,0
29.99,1,6.2979,0
381.44,2,23.84,0
40.68,3,-9.152999999999999,0
763.28,5,-21.808000000000003,1
23.951999999999998,2,2.3952,0
4.98,1,2.4402,0
170.88,3,49.5552,0
307.98,2,89.3142,0
382.806,9,-153.1224,0
41.96,2,2.9372,0
1217.568,2,456.588,1
47.04,3,18.3456,0
6.16,2,2.9568,0
979.95,5,274.38599999999997,1
143.7,3,68.976,0
10.65,3,5.0055,0
247.8,4,34.692,0
10.96,4,2.9592,0
33.488,7,5.8604,0
8.04,5,2.9145,0
201.56799999999998,4,22.6764,0
13.44,3,6.5856,0
359.05800000000005,3,-35.9058,0
47.992,2,-2.0568,0
547.3,13,175.136,0
16.896,4,5.28,0
6.672000000000001,1,0.5004,0
99.13600000000001,4,8.6744,0
15.992,2,-13.993,0
211.96,2,42.391999999999996,0
6.672000000000001,3,1.6680000000000001,0
155.94,6,45.2226,0
39.96,5,12.987,0
5.46,3,1.5288,0
73.2,5,21.228,0
5.84,1,1.9709999999999999,0
22.72,4,10.224,0
9.336,3,3.2676,0
290.666,2,27.3568,0
201.584,2,20.1584,0
83.984,2,31.494,0
1000.02,7,290.0058,1
83.976,3,-13.6461,0
3.75,1,1.8,0
41.4,4,19.872,0
29.79,3,12.5118,0
59.48,2,8.922,0
6.69,1,3.0774,0
198.46,2,99.23,0
786.48,8,385.3752,1
23.168000000000003,2,7.8192,0
50.0,2,10.5,0
675.96,5,84.495,1
1265.85,3,556.974,1
523.25,5,141.2775,0
517.5,6,155.25,0
17.92,5,2.464,0
41.256,6,-34.38,0
1006.056,3,88.0299,1
10.687999999999999,2,3.7408,0
10.368,2,3.6288,0
25.12,2,1.57,0
58.111999999999995,2,7.263999999999999,0
15.552,3,5.4432,0
669.08,5,-167.27,1
438.336,4,-87.6672,0
19.44,3,9.3312,0
9.64,2,4.4344,0
12.7,2,5.8420000000000005,0
41.37,3,17.3754,0
12.624,2,3.945,0
1247.64,3,349.3392,1
3149.93,7,1480.4671,2
209.7,2,100.656,0
35.36,2,-3.094,0
3.168,2,-0.7128,0
121.104,6,-100.92,0
45.894,1,-9.1788,0
109.92,2,53.8608,0
13.36,2,6.4128,0
169.68,6,45.8136,0
132.52,4,54.3332,0
2.96,2,1.4208,0
8.448,2,2.9568,0
95.94,3,9.594,0
34.79,7,10.7849,0
160.776,3,10.0485,0
88.75200000000001,3,27.735,0
13.904000000000002,2,5.2139999999999995,0
677.58,5,-158.102,1
13.895999999999999,3,-9.264,0
41.92,5,3.668,0
297.57599999999996,3,-7.4394,0
4.343999999999999,3,0.8688,0
94.992,2,-2.3748,0
74.352,3,23.235,0
14.04,3,1.5795,0
1018.1039999999999,4,-373.3048,1
16.68,3,5.2125,0
58.58,2,19.3314,0
167.968,4,62.988,0
196.62,2,96.3438,0
21.936,2,-10.4196,0
6.587999999999999,3,-10.2114,0
104.28,3,26.07,0
17.94,3,8.7906,0
64.78399999999999,1,-14.5764,0
32.382,3,4.3176,0
42.368,2,8.4736,0
399.54,4,-559.356,0
18.97,1,9.1056,0
14.82,3,6.2244,0
99.28,2,12.41,0
1.188,2,-0.99,0
7.518,2,-5.7638,0
10.368,2,3.6288,0
310.88,2,23.316,0
853.092,6,-227.4912,1
33.45,5,15.387,0
10.4,5,5.096,0
21.88,5,6.2905,0
13.616,2,3.5742,0
63.96,4,19.8276,0
14.46,3,7.0854,0
104.98,2,52.49,0
106.96,2,31.0184,0
21.56,7,10.3488,0
515.88,6,113.4936,0
11.808,2,4.2804,0
1931.04,9,321.84,1
9.96,2,4.6812,0
12.35,5,5.8045,0
9.702,3,-7.1148,0
11.61,2,-9.288,0
43.86,6,20.6142,0
148.48,2,16.704,0
7.42,2,3.71,0
71.992,1,-0.8999,0
19.9,5,6.567,0
1702.12,14,510.63599999999997,1
14.304,6,5.0064,0
765.625,7,-566.5625,1
307.666,2,-14.4784,0
7.712000000000001,2,2.7956,0
242.9,5,70.441,0
454.9,5,0.0,0
35.92,4,15.0864,0
39.76,8,12.3256,0
47.744,4,14.92,0
159.984,2,11.9988,0
255.968,4,51.1936,0
359.05800000000005,3,-71.8116,0
434.352,3,43.4352,0
3.552,2,0.444,0
88.83200000000001,4,7.7728,0
1048.35,5,-69.89,1
100.0,4,21.0,0
7.83,3,3.6018,0
96.256,8,31.2832,0
10.687999999999999,2,3.7408,0
338.04,3,-33.804,0
154.24,4,17.352,0
34.848,2,6.534,0
22.0,5,1.375,0
4.368,3,0.3822,0
31.44,3,8.4888,0
17.9,2,3.4010000000000002,0
129.45,5,46.602,0
20.88,8,9.6048,0
20.736,4,7.2576,0
7.167999999999999,2,0.9856,0
11.168,2,-2.5128,0
442.4,7,-55.3,0
13.36,2,4.9432,0
11.232000000000001,8,-8.2368,0
10.272,3,3.21,0
10.368,2,3.6288,0
6.24,3,0.546,0
206.96200000000002,2,-32.5226,0
9.46,2,3.6894,0
559.62,9,151.0974,1
109.92,2,53.8608,0
8.56,2,3.852,0
360.712,11,130.7581,0
1718.4,6,150.36,1
41.568000000000005,6,-66.5088,0
46.864,2,7.6154,0
19.535999999999998,3,4.8839999999999995,0
411.332,4,-4.8392,0
28.752,6,9.7038,0
293.199,3,-20.6964,0
35.06,2,10.517999999999999,0
4.13,1,1.8998,0
109.8,9,46.11600000000001,0
9.82,2,4.8118,0
7.644,4,-5.8604,0
51.465,5,-39.4565,0
6.976,4,-1.3952,0
12.222000000000001,7,-20.1663,0
97.984,2,-24.496,0
62.4,6,19.5,0
20.86,2,9.387,0
497.61,9,129.3786,0
5.34,2,1.4952,0
3.15,1,1.5119999999999998,0
368.91,9,180.7659,0
14.7,5,6.615,0
59.97,3,14.9925,0
83.36,1,20.84,0
6.58,2,3.0268,0
122.94,3,59.0112,0
219.84,4,107.7216,0
98.16,6,9.816,0
33.04,8,15.5288,0
86.97,3,25.2213,0
134.97,3,64.7856,0
699.98,2,195.9944,1
139.95,5,26.5905,0
48.94,1,24.47,0
2807.84,8,673.8816,2
46.64,4,12.5928,0
60.416000000000004,2,6.0416,0
107.94,3,26.985,0
63.84,8,16.5984,0
347.97,3,100.9113,0
37.008,6,11.565,0
215.65,5,73.321,0
11.168,4,3.6296,0
53.952,3,17.5344,0
4.18,1,1.5048,0
5.607,1,-4.2987,0
4663.736,7,-1049.3406,2
79.984,2,22.9954,0
2575.944,7,257.5944,2
45.36,7,21.7728,0
254.24,7,76.27199999999999,0
69.93,7,0.6993,0
16.156,7,-12.117,0
54.816,3,17.8152,0
1441.3,7,245.021,1
77.6,5,28.13,0
4.656000000000001,2,1.5714,0
170.136,3,-8.5068,0
7.38,2,3.4686,0
9.26,2,3.0558,0
9.96,2,4.5816,0
75.6,2,-166.32,0
29.32,2,-24.189,0
92.064,6,-225.5568,0
6.976,4,1.8312,0
62.958,3,-2.6982,0
5.184,1,1.8144,0
31.32,10,-25.055999999999997,0
11.84,4,3.108,0
22.784000000000002,1,4.8416,0
1127.976,3,126.8973,1
38.88,6,18.6624,0
779.796,2,-168.9558,1
1439.92,8,374.3792,1
262.11,1,62.9064,0
207.0,3,25.875,0
1439.9820000000002,3,-263.9967,1
36.288000000000004,7,12.7008,0
21.4,5,6.206,0
1245.86,7,361.2994,1
17.544,3,5.9211,0
44.128,4,12.1352,0
62.92,1,10.2245,0
78.304,2,29.364,0
140.81,1,39.4268,0
40.096,4,13.5324,0
40.784,2,-30.588,0
90.57,3,11.7741,0
40.08,6,19.2384,0
37.68,2,15.8256,0
362.352,3,27.1764,0
7.184,2,2.245,0
34.76,1,9.7328,0
831.2,5,124.68,1
26.4,5,11.88,0
106.75,7,49.105,0
97.82,2,45.9754,0
141.4,5,38.178000000000004,0
14.52,3,4.7916,0
127.92,5,-15.99,0
34.24,4,-53.071999999999996,0
137.62,2,60.5528,0
100.49,1,25.1225,0
257.568,2,-28.9764,0
119.96,4,33.5888,0
49.632,4,4.9632,0
727.45,5,-465.56800000000004,1
24.96,3,4.368,0
370.782,3,-92.6955,0
196.45,5,70.722,0
31.104,6,10.8864,0
78.256,2,-17.6076,0
6.48,1,3.1104,0
99.2,5,25.791999999999998,0
801.568,2,50.098,1
272.848,1,27.2848,0
70.98,1,20.5842,0
16.224,2,5.8812,0
176.78400000000002,1,-22.098000000000003,0
470.376,3,47.0376,0
393.56800000000004,4,-44.2764,0
302.376,3,22.6782,0
68.742,9,-48.1194,0
29.34,3,14.67,0
383.60699999999997,7,63.9345,0
563.4,4,67.608,1
217.05599999999998,7,78.6828,0
6.0,2,2.1,0
31.56,3,10.4148,0
7.104,2,2.3976,0
398.352,8,-331.96,0
121.792,4,13.7016,0
409.59,3,-122.87700000000001,0
10.56,2,4.752,0
3.38,1,1.2506,0
7.824,1,2.9339999999999997,0
24.784000000000002,1,7.745,0
34.65,3,10.395,0
487.98400000000004,2,152.495,0
1793.98,2,843.1706,1
29.808000000000003,2,10.8054,0
505.176,4,-336.784,0
174.0585,3,-110.7645,0
191.88,6,19.188,0
14.78,2,3.9906,0
5.184,1,1.8144,0
478.48,2,47.848,0
28.4,2,6.745,0
909.12,8,9.0912,1
2.952,2,-2.1648,0
27.018,6,-21.6144,0
136.92,4,41.076,0
18.96,2,8.532,0
99.39,3,40.7499,0
273.89599999999996,7,92.4399,0
597.132,3,49.761,1
149.95,5,65.97800000000001,0
4.6080000000000005,2,1.6704,0
15.527999999999999,3,4.8525,0
11.952,3,3.8844,0
11.65,5,3.3785,0
299.9,2,74.975,0
895.92,5,302.373,1
462.564,2,97.6524,0
15.008,2,1.5008,0
863.64,9,107.955,1
47.61600000000001,3,3.5712,0
92.94,3,41.823,0
199.98,2,69.993,0
177.48,3,19.9665,0
88.76799999999999,2,31.0688,0
6.48,1,3.1104,0
46.51,1,1.8604,0
659.9760000000001,3,49.4982,1
271.992,1,23.7993,0
145.74,3,23.3184,0
15.4,5,7.392,0
244.55,5,114.9385,0
166.16,8,59.8176,0
14.73,3,4.8609,0
19.968,2,-13.312000000000001,0
33.488,7,-1.2558,0
8.736,4,-6.1152,0
662.88,3,74.574,1
47.36,4,17.76,0
27.44,2,2.401,0
3.24,9,-5.184,0
95.96799999999999,4,26.3912,0
10.368,2,3.6288,0
23.1,2,6.468,0
11.54,2,3.4619999999999997,0
254.52599999999998,1,-93.3262,0
12.98,1,3.7642,0
26.432,8,8.9208,0
197.97,3,57.4113,0
18.9,6,9.072000000000001,0
1282.41,5,213.735,1
4.92,3,2.214,0
238.0,2,38.08,0
167.97,3,40.3128,0
17.12,4,7.704,0
16.2,3,7.776,0
33.99,3,14.6157,0
296.85,5,53.433,0
112.8,6,6.768,0
13.71,3,6.5808,0
24.9,5,11.703,0
286.29,3,17.1774,0
24.18,2,7.254,0
281.97,3,78.9516,0
69.5,5,20.155,0
166.44,3,79.8912,0
291.96,4,102.186,0
6.4079999999999995,3,0.6408,0
408.744,7,76.6395,0
5.104,4,-8.6768,0
2.8960000000000004,2,0.4706,0
35.016,3,-2.1885,0
275.97,3,11.0388,0
1394.95,5,362.68699999999995,1
545.88,6,70.9644,0
5.247999999999999,2,0.5904,0
933.5360000000001,4,105.0228,1
42.976000000000006,4,4.2976,0
3.76,2,1.8048,0
479.96,4,134.3888,0
320.88,6,93.0552,0
23.88,3,10.5072,0
26.76,4,12.3096,0
1439.976,4,191.9968,1
17.22,3,7.9212,0
1024.38,7,215.1198,1
26.22,3,12.3234,0
17.34,3,8.4966,0
4.956,4,-3.7996,0
71.04,6,26.64,0
5.343999999999999,2,0.7348,0
11.304,3,-2.1195,0
294.62,5,-766.012,0
8.752,4,-3.7196,0
15.0,4,7.2,0
161.61,1,42.0186,0
144.95,5,42.0355,0
199.95,5,21.9945,0
41.86,7,14.2324,0
95.94,3,9.594,0
304.45,5,76.1125,0
11.364,3,-17.046,0
29.68,7,11.5752,0
47.53,7,16.1602,0
183.372,2,-36.6744,0
4.224,3,0.4752,0
333.056,2,29.1424,0
24.896,4,7.78,0
159.984,2,35.9964,0
46.343999999999994,3,4.6344,0
350.98,1,84.2352,0
13.08,2,6.0168,0
900.08,4,117.0104,1
17.567999999999998,2,6.3684,0
14.62,2,6.8714,0
33.36,4,8.6736,0
40.14,6,19.6686,0
1606.23,9,481.869,1
17.04,3,7.667999999999999,0
49.53,3,23.7744,0
872.32,4,244.2496,1
239.12,5,77.714,0
141.96,2,39.7488,0
33.024,2,11.5584,0
67.13600000000001,4,23.4976,0
14.73,3,6.9231,0
104.9,5,25.176,0
61.04,4,30.52,0
10.95,3,5.1465,0
